BQ-00001 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03224 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03225 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03226 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03227 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03228 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03229 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03230 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03231 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03232 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03233 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03234 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03235 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03236 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03237 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03238 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03239 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03240 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03241 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03242 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03243 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03244 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03245 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03246 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03247 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03248 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03249 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03250 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03251 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03252 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03253 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03254 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03255 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03256 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03257 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03258 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03259 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03260 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03261 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03262 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03263 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03264 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03265 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03266 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03267 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03268 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03269 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03270 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03271 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03272 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03273 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03274 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03275 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03276 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03277 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03278 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03279 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03280 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03281 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03282 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03283 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03284 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03285 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03286 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03287 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03288 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03289 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03290 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03291 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03292 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03293 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03294 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03295 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03296 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03297 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03298 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03299 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03300 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03301 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03302 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03303 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03304 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03305 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03306 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03307 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03308 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03309 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03310 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03311 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03312 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03313 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03314 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03315 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03316 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03317 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03318 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03319 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03320 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03321 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03322 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03323 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03324 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03325 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03326 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03327 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03328 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03329 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03330 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03331 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03332 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03333 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03334 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03335 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03336 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03337 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03338 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03339 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03340 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03341 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03342 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03343 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03344 | LEGACY_UNPARTITIONED_FULL_SCAN | 2025 | 820.2 | 89 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03345 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03346 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03347 | LEGACY_UNPARTITIONED_FULL_SCAN | 2024 | 450.5 | 42 | CRITICAL_BILLING_RUNAWAY_HAZARD | EXECUTE_AUTOMATED_BIGQUERY_PARTITION_CLUSTER_MIGRATION | 402
BQ-03348 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03349 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03350 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 12.4 | 2 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
BQ-03351 | OPTIMIZED_PARTITIONED_CLUSTERED | 2026 | 8.1 | 1 | FINOPS_COMPLIANT_SCHEMA | RETAIN_STORAGE_CONFIGURATION | 200
